Radius_mm,TwoTheta_deg,Intensity_Raw,Intensity_Normalized_Percent,Intensity_Background,Intensity_Subtracted
0.0,0.0,237.0,99.83150800336983,110.00000000000001,-10.16849199663018
0.03269931198554826,0.009367662765297928,235.375,99.14700926705981,110.00000000000001,-10.8529907329402
0.06539862397109653,0.018735325029779565,236.8125,99.75252737994946,110.00000000000001,-10.247472620050559
0.09809793595664479,0.028102986292628772,237.4,100.0,110.00000000000001,-10.000000000000014
0.13079724794219305,0.03747064605302973,235.08333333333334,99.024150519517,110.00000000000001,-10.97584948048302
0.16349655992774131,0.046838303810167126,230.775,97.20935130581297,110.00000000000001,-12.790648694187041
0.19619587191328958,0.05620595906322624,235.22222222222223,99.08265468501357,110.00000000000001,-10.917345314986449
0.22889518389883784,0.06557361131139323,236.04166666666666,99.4278292614434,110.00000000000001,-10.572170738556608
0.2615944958843861,0.07494126005385512,237.17857142857142,99.90672764472258,110.00000000000001,-10.093272355277435
0.29429380786993437,0.08430890478980017,237.05357142857142,99.85407389577566,110.00000000000001,-10.145926104224358
0.32699311985548263,0.09367654501841786,233.30882352941177,98.27667376976063,110.00000000000001,-11.72332623023938
0.3596924318410309,0.10304418023889908,235.4375,99.17333614153327,110.00000000000001,-10.826663858466745
0.39239174382657915,0.11241180995043638,236.7875,99.74199663016007,110.00000000000001,-10.25800336983994
0.4250910558121274,0.12177943365222411,236.04347826086956,99.42859235925422,110.00000000000001,-10.57140764074579
0.4577903677976757,0.13114705084345848,235.9431818181818,99.38634448954583,110.00000000000001,-10.61365551045418
0.49048967978322394,0.14051466102333782,234.5625,98.8047598989048,110.00000000000001,-11.195240101095209
0.5231889917687722,0.1498822636910627,233.14583333333334,98.20801741083966,110.00000000000001,-11.791982589160355
0.5558883037543205,0.1592498583458361,234.93103448275863,98.95999767597246,110.00000000000001,-11.040002324027554
0.5885876157398687,0.16861744448686355,234.85833333333332,98.92937377141251,110.00000000000001,-11.0706262285875
0.6212869277254169,0.17798502161335333,235.69166666666666,99.28039876439202,110.00000000000001,-10.719601235607996
0.6539862397109653,0.18735258922451672,232.3709677419355,97.88162078430307,110.00000000000001,-12.118379215696947
0.6866855516965136,0.19672014681956784,233.60416666666666,98.40108115697836,110.00000000000001,-11.59891884302165
0.7193848636820618,0.20608769389772413,234.0735294117647,98.59879082214182,110.00000000000001,-11.401209177858192
0.75208417566761,0.21545522995820646,233.57857142857142,98.39029967505114,110.00000000000001,-11.609700324948875
0.7847834876531583,0.22482275450023917,233.2434210526316,98.24912428501752,110.00000000000001,-11.750875714982499
0.8174827996387066,0.2341902670230502,233.0297619047619,98.15912464396035,110.00000000000001,-11.84087535603966
0.8501821116242548,0.24355776702587165,234.6590909090909,98.84544688672742,110.00000000000001,-11.154553113272598
0.882881423609803,0.25292525400793925,234.0609756097561,98.59350278422751,110.00000000000001,-11.406497215772504
0.9155807355953514,0.26229272746849314,233.83928571428572,98.50012035142616,110.00000000000001,-11.499879648573852
0.9482800475808997,0.2716601869067778,234.70833333333334,98.86618927267622,110.00000000000001,-11.133810727323791
0.9809793595664479,0.28102763182204205,234.67021276595744,98.85013174640162,110.00000000000001,-11.149868253598399
1.013678671551996,0.2903950617135396,236.16826923076923,99.48115805845376,110.00000000000001,-10.518841941546256
1.0463779835375444,0.29976247608052875,235.81,99.33024431339511,110.00000000000001,-10.669755686604901
1.0790772955230927,0.309129874422273,234.6971153846154,98.86146393623227,110.00000000000001,-11.138536063767745
1.111776607508641,0.31849725623804076,235.42105263157896,99.16640801667185,110.00000000000001,-10.833591983328162
1.1444759194941891,0.3278646210271058,235.96634615384616,99.39610200246257,110.00000000000001,-10.603897997537445
1.1771752314797375,0.3372319682887476,236.18534482758622,99.48835081195713,110.00000000000001,-10.511649188042881
1.2098745434652858,0.34659929752225094,236.1315789473684,99.46570301068593,110.00000000000001,-10.534296989314086
1.2425738554508339,0.3559666082269064,234.64453125,98.83931392165121,110.00000000000001,-11.160686078348803
1.2752731674363822,0.3653338999020108,234.16935483870967,98.63915536592657,110.00000000000001,-11.360844634073445
1.3079724794219305,0.3747011720468669,234.67796610169492,98.853397683949,110.00000000000001,-11.146602316051016
1.3406717914074788,0.3840684241607836,235.09191176470588,99.02776401209178,110.00000000000001,-10.972235987908235
1.3733711033930271,0.3934356557430762,236.84848484848484,99.76768527737356,110.00000000000001,-10.232314722626455
1.4060704153785752,0.4028028662930669,236.61458333333334,99.66915894411682,110.00000000000001,-10.330841055883198
1.4387697273641236,0.4121700553100844,236.15217391304347,99.47437822790374,110.00000000000001,-10.525621772096272
1.4714690393496719,0.4215372222934643,236.50367647058823,99.62244164725705,110.00000000000001,-10.377558352742966
1.50416835133522,0.4309043667425494,236.57094594594594,99.65077756779526,110.00000000000001,-10.349222432204755
1.5368676633207683,0.44027148815668965,236.79794520547946,99.74639646397618,110.00000000000001,-10.253603536023832
1.5695669753063166,0.4496385860352423,237.12820512820514,99.88551184844361,110.00000000000001,-10.114488151556401
1.602266287291865,0.4590056598775724,236.87828947368422,99.78023987939521,110.00000000000001,-10.219760120604803
1.6349655992774133,0.4683727091830524,236.7172619047619,99.71241023789464,110.00000000000001,-10.28758976210537
1.6676649112629613,0.4777397334510628,236.75925925925927,99.73010078317577,110.00000000000001,-10.269899216824243
1.7003642232485097,0.48710673218099215,236.66346153846155,99.6897479100512,110.00000000000001,-10.310252089948818
1.733063535234058,0.4964737048722372,236.89825581395348,99.78865030073861,110.00000000000001,-10.211349699261405
1.765762847219606,0.5058406510242027,236.46604938271605,99.60659198934964,110.00000000000001,-10.393408010650376
1.7984621592051544,0.5152075701363025,236.92021276595744,99.79789922744627,110.00000000000001,-10.202100772553749
1.8311614711907027,0.5245744617079587,236.24418604651163,99.51313649810936,110.00000000000001,-10.486863501890653
1.863860783176251,0.5339413252386024,236.24166666666667,99.51207525975849,110.00000000000001,-10.487924740241525
1.8965600951617994,0.5433081602276736,236.53021978021977,99.63362248534952,110.00000000000001,-10.366377514650495
1.9292594071473474,0.5526749661746214,236.3858695652174,99.57281784550017,110.00000000000001,-10.427182154499846
1.9619587191328958,0.5620417425789046,235.93112244897958,99.38126472155837,110.00000000000001,-10.618735278441648
1.994658031118444,0.571408488939991,235.79896907216494,99.32559775575608,110.00000000000001,-10.674402244243936
2.027357343103992,0.5807752047573581,237.15561224489795,99.89705654797724,110.00000000000001,-10.102943452022771
2.0600566550895407,0.5901418895304934,236.405,99.58087615838247,110.00000000000001,-10.419123841617548
2.092755967075089,0.5995085427588943,236.22680412371133,99.50581471091463,110.00000000000001,-10.49418528908538
2.125455279060637,0.6088751639420684,236.42824074074073,99.5906658554089,110.00000000000001,-10.409334144591114
2.1581545910461855,0.6182417525795336,236.955,99.81255265374895,110.00000000000001,-10.187447346251062
2.1908539030317336,0.6276083081708176,237.02830188679246,99.843429606905,110.00000000000001,-10.15657039309501
2.223553215017282,0.6369748302154595,237.01991150442478,99.83989532621095,110.00000000000001,-10.160104673789064
2.25625252700283,0.6463413182130087,236.63221153846155,99.67658447281447,110.00000000000001,-10.323415527185546
2.2889518389883783,0.6557077716630257,235.94196428571428,99.3858316283548,110.00000000000001,-10.61416837164522
2.321651150973927,0.6650741900650824,236.42990654205607,99.59136754088293,110.00000000000001,-10.408632459117086
2.354350462959475,0.6744405729187611,236.12916666666666,99.46468688570626,110.00000000000001,-10.535313114293757
2.387049774945023,0.6838069197236561,236.22413793103448,99.50469163059581,110.00000000000001,-10.4953083694042
2.4197490869305716,0.6931732299793737,236.54525862068965,99.63995729599395,110.00000000000001,-10.360042704006062
2.4524483989161197,0.7025395031855305,236.74789915966386,99.7253155685189,110.00000000000001,-10.27468443148112
2.4851477109016678,0.7119057388417561,235.97916666666666,99.40150238696994,110.00000000000001,-10.598497613030077
2.5178470228872163,0.7212719364476923,235.40524193548387,99.15974807728891,110.00000000000001,-10.840251922711104
2.5505463348727644,0.7306380955029922,236.55042016806723,99.64213149455233,110.00000000000001,-10.357868505447684
2.583245646858313,0.7400042155073221,237.05443548387098,99.8544378617822,110.00000000000001,-10.145562138217812
2.615944958843861,0.7493702959603601,236.73076923076923,99.71809992871492,110.00000000000001,-10.281900071285094
2.648644270829409,0.7587363363617976,236.208,99.49789385004212,110.00000000000001,-10.502106149957896
2.6813435828149577,0.7681023362113385,236.4402985074627,99.59574494838361,110.00000000000001,-10.404255051616403
2.7140428948005058,0.7774682950086997,235.82142857142858,99.3350583704417,110.00000000000001,-10.664941629558314
2.7467422067860543,0.7868342122536115,235.78171641791045,99.31833042034981,110.00000000000001,-10.681669579650205
2.7794415187716024,0.7962000874458174,235.8832116788321,99.36108326825278,110.00000000000001,-10.63891673174723
2.8121408307571505,0.805565920085074,235.69485294117646,99.28174091877693,110.00000000000001,-10.718259081223081
2.844840142742699,0.8149317096711525,235.6304347826087,99.25460605838613,110.00000000000001,-10.745393941613884
2.877539454728247,0.8242974557038366,234.62213740458014,98.82988096233368,110.00000000000001,-11.170119037666339
2.9102387667137952,0.8336631576829249,234.705,98.8647851727043,110.00000000000001,-11.135214827295712
2.9429380786993438,0.8430288151082302,235.20289855072463,99.07451497503143,110.00000000000001,-10.92548502496858
2.975637390684892,0.8523944274795789,234.62152777777777,98.82962416924084,110.00000000000001,-11.17037583075917
3.00833670267044,0.8617599942968122,234.65344827586208,98.84307004037997,110.00000000000001,-11.156929959620044
3.0410360146559885,0.8711255150597864,235.93664383561645,99.38359049520491,110.00000000000001,-10.6164095047951
3.0737353266415366,0.8804909892683713,236.13651315789474,99.46778144814436,110.00000000000001,-10.53221855185565
3.106434638627085,0.8898564164224528,235.66724137931035,99.2701101008047,110.00000000000001,-10.729889899195314
3.1391339506126332,0.8992217960219315,235.33166666666668,99.12875596742488,110.00000000000001,-10.871244032575134
3.1718332625981813,0.9085871275667231,234.70569620253164,98.86507843409083,110.00000000000001,-11.134921565909181
3.20453257458373,0.9179524105567592,234.8733552631579,98.93570145878596,110.00000000000001,-11.064298541214058
3.237231886569278,0.9273176444919858,235.11180124223603,99.03614205654424,110.00000000000001,-10.963857943455778
3.2699311985548265,0.9366828288723662,235.0246710526316,98.9994402075112,110.00000000000001,-11.000559792488815
3.3026305105403746,0.9460479631978785,234.17168674698794,98.64013763563098,110.00000000000001,-11.359862364369036
3.3353298225259227,0.9554130469685167,233.77018633540374,98.47101362064184,110.00000000000001,-11.528986379358173
3.3680291345114712,0.9647780796842923,233.79807692307693,98.48276197265245,110.00000000000001,-11.51723802734756
3.4007284464970193,0.9741430608452315,234.32886904761904,98.70634753480161,109.88111293138583,-11.17476539658422
3.4334277584825674,0.9835079899513783,234.1614906832298,98.63584274778003,109.44624431108504,-10.810401563305007
3.466127070468116,0.9928728665027928,233.98850574712642,98.56297630460253,109.01016609925695,-10.44718979465442
3.498826382453664,1.0022376899995518,234.01636904761904,98.5747131624343,108.57295526837159,-9.99824210593728
3.531525694439212,1.0116024599417495,234.28614457831324,98.68835070695587,108.13468766358504,-9.446336956629168
3.5642250064247607,1.0209671758294976,234.2046783625731,98.65403469358597,107.69543801137782,-9.041403317791847
3.596924318410309,1.0303318371629235,233.49709302325581,98.35597852706648,107.25527992816372,-8.899301401097233
3.6296236303958573,1.0396964434421747,233.1013888888889,98.18929607788074,106.81428592886975,-8.62498985098901
3.6623229423814054,1.0490609941674138,233.06142857142856,98.17246359369358,106.37252743548677,-8.200063841793195
3.6950222543669535,1.0584254888388225,233.17275280898878,98.2193567013432,105.93007478559085,-7.710718084247645
3.727721566352502,1.0677899269566005,233.36021505376345,98.29832142113035,105.48699724083562,-7.188675819705267
3.76042087833805,1.0771543080209647,232.46805555555557,97.92251708321633,105.04336299541528,-7.120845912198945
3.7931201903235987,1.0865186315321518,232.85055865921788,98.08363886234956,104.59923918449859,-6.515600322149027
3.825819502309147,1.0958828969904155,232.06929347826087,97.75454653675689,104.15469189263348,-6.400145355876589
3.858518814294695,1.1052471038960292,231.5093085106383,97.51866407356289,103.70978616212264,-6.1911220885597515
3.8912181262802434,1.1146112517492837,231.46031746031747,97.49802757384897,103.26458600136974,-5.7665584275207635
3.9239174382657915,1.12397534005049,231.38297872340425,97.46545017835057,102.81915439319677,-5.3537042148462035
3.9566167502513396,1.1333393682999782,231.27717391304347,97.42088201897366,102.37355330313183,-4.952671284158171
3.989316062236888,1.1427033359980965,231.0738341968912,97.33522923205189,101.92784368766799,-4.592614455616101
4.022015374222437,1.1520672426452134,230.94660194174756,97.28163519028962,101.48208550249286,-4.200450312203245
4.054714686207984,1.1614310877417169,230.67952127659575,97.16913280395777,101.036337710689,-3.8672049067312315
4.087413998193533,1.1707948707880147,229.90841584158414,96.84432006806408,100.59065829090511,-3.7463382228410325
4.1201133101790814,1.1801585912845336,230.27910052910053,97.00046357586373,100.14510424549813,-3.1446406696343985
4.152812622164629,1.1895222487317216,229.56495098039215,96.69964236747774,99.69973160864602,-3.0000892411682827
4.185511934150178,1.1988858426300464,228.35315533980582,96.18919770000245,99.25459545443147,-3.0653977544290143
4.218211246135726,1.2082493724799959,228.10532994923858,96.08480621282163,98.80974990489632,-2.724943692074689
4.250910558121274,1.2176128377820783,227.60476190476192,95.87395193966381,98.36524813806689,-2.4912961984030773
4.283609870106822,1.2269762380368234,227.5259900990099,95.84077089259053,97.9211423959501,-2.080371503359572
4.316309182092371,1.2363395727447815,226.82060185185185,95.54364020718275,97.47748399250035,-1.933843785317606
4.349008494077919,1.2457028414065225,226.25,95.30328559393428,97.0343233215573,-1.7310377276230184
4.381707806063467,1.25506604352264,225.34125,94.92049283909014,96.59170986475429,-1.6712170256641485
4.414407118049016,1.2644291785937467,224.82272727272726,94.70207551504939,96.14969219939785,-1.4476166843484606
4.447106430034564,1.2737922461204776,223.7511737089202,94.25070501639435,95.70831800631784,-1.45761298992349
4.479805742020112,1.2831552456034896,222.89908256880733,93.89177867262313,95.26763407768837,-1.3758554050652378
4.51250505400566,1.2925181765434612,222.24074074074073,93.61446534993291,94.82768632481961,-1.2132209748866956
4.545204365991209,1.3018810384410928,221.32159624413146,93.22729412136961,94.38851978592055,-1.1612256645509405
4.577903677976757,1.3112438307971066,220.74122807017545,92.98282564034349,93.95017863383225,-0.9673529934887597
4.610602989962305,1.3206065531122477,220.04701834862385,92.69040368518276,93.5127061837321,-0.8223024985493481
4.643302301947854,1.3299692048872833,218.82700892857142,92.17649912745215,93.07614490080904,-0.8996457733568946
4.676001613933401,1.3393317856230031,218.85333333333332,92.18758775624823,92.64053640790927,-0.45294865166103193
4.70870092591895,1.3486942948202196,218.50109649122808,92.0392150342157,92.20592149315296,-0.16670645893725577
4.741400237904498,1.3580567319797687,217.3215811965812,91.54236781658854,91.77234011752185,-0.2299723009333121
4.774099549890046,1.3674190966025082,216.386563876652,91.1485104787919,91.33983142241743,-0.1913209436255272
4.806798861875595,1.3767813881893207,215.27741228070175,90.68130256137394,90.90843373719021,-0.22713117581626818
4.839498173861143,1.3861436062411108,214.51995798319328,90.3622400940157,90.47818458663947,-0.11594449262376827
4.872197485846691,1.395505750258807,214.1218220338983,90.19453329144831,90.04912069848429,0.14541259296402131
4.904896797832239,1.4048678197433624,213.2194092827004,89.8144099758637,89.6212780108048,0.19313196505889607
4.937596109817788,1.4142298141957528,212.08695652173913,89.33738690890443,89.19469167945483,0.14269522944960045
4.9702954218033355,1.4235917331169785,212.25409836065575,89.40779206430318,88.76939608544502,0.6383959788581564
5.002994733788884,1.432953576008064,210.84177215189874,88.81287790728675,88.34542484229672,0.4674530649900248
5.035694045774433,1.4423153423700585,210.332,88.59814658803707,87.922810803367,0.675335784670068
5.068393357759981,1.451677031704035,208.88333333333333,87.9879247402415,87.50158606914425,0.4863386710972435
5.101092669745529,1.4610386435110914,207.7827868852459,87.52434156918531,87.0817819945144,0.44255957467090923
5.133791981731077,1.4704001772923507,206.72156862745098,87.07732461139469,86.66342919599863,0.41389541539605545
5.166491293716626,1.4797616325489609,205.3625,86.50484414490312,86.24655755896106,0.25828658594205933
5.1991906057021735,1.4891230087820941,205.045,86.37110362257792,85.83119624478779,0.5399073777901293
5.231889917687722,1.4984843054929498,203.63844621513945,85.77862098363077,85.41737369803666,0.3612472855941178
5.264589229673271,1.5078455221827507,202.9214015151515,85.47658025069566,85.00511765355773,0.47146259713792915
5.297288541658818,1.5172066583527462,202.041015625,85.10573530960404,84.59445514358457,0.5112801660194748
5.329987853644367,1.5265677135042115,200.8524096385542,84.605058819947,84.1854125047965,0.41964631515050144
5.362687165629915,1.535928687138448,200.0875,84.28285593934288,83.77801538535155,0.504840553991329
5.395386477615463,1.5452895787567824,198.94379844961242,83.80109454490835,83.37228875189014,0.4288057930182134
5.4280857896010115,1.5546503878605682,197.6425925925926,83.25298761271802,82.96825689650981,0.2847307162082018
5.46078510158656,1.564011113951185,196.90175097276264,82.94092290343835,82.56594344371051,0.3749794597278395
5.493484413572109,1.5733717565300391,195.607421875,82.395712668492,82.16537135731092,0.23034131118107837
5.526183725557656,1.5827323150985637,194.89689781021897,82.09641862267017,81.76656294733552,0.329855675334656
5.558883037543205,1.592092789158219,193.79832713754647,81.63366770747534,81.36953987687214,0.26412783060320066
5.591582349528753,1.601453178210492,192.86296296296297,81.2396642640956,80.97432316890114,0.2653410951944579
5.624281661514301,1.6108134817568958,191.96146616541353,80.8599267756586,80.58093321309438,0.27899356256421015
5.6569809734998495,1.6201736992989735,191.03237410071944,80.46856533307474,80.1893897725859,0.27917556048883796
5.689680285485398,1.6295338303382934,190.26985559566788,80.14736966961578,79.79971199071282,0.3476576789029622
5.722379597470946,1.638893874376452,189.61666666666667,79.87222690255547,79.41191839772728,0.4603085048281912
5.755078909456494,1.6482538309150747,188.3884892086331,79.35488172225489,79.02602691747917,0.32885480477571605
5.787778221442043,1.6576136994558135,187.3330258302583,78.91028889227391,78.64205487406984,0.268234018204069
5.8204775334275904,1.6669734795003495,186.16579861111111,78.41861778058598,78.2600189984763,0.15859878210967793
5.853176845413139,1.6763331705503917,184.89788732394365,77.88453551977406,77.87993543514632,0.00460008462773942
5.8858761573986875,1.6856927721076773,184.07039711191337,77.53597182473183,77.50181974856474,0.03415207616708926
5.918575469384235,1.6950522836739728,183.08916083916083,77.1226456778268,77.12568692978998,-0.0030412519631823898
5.951274781369784,1.7044117047510734,182.6164383561644,76.9235207902967,76.75155140296171,0.17196938733499678
5.983974093355332,1.7137710348408028,181.26530612244898,76.35438337087152,76.37942703177943,-0.025043660907911658
6.01667340534088,1.723130273445014,180.2105734767025,75.91009834738944,76.00932712595157,-0.09922877856213574
6.0493727173264285,1.7324894200655894,179.3347602739726,75.54117955938187,75.64126444761568,-0.10008488823380901
6.082072029311977,1.7418484742044409,178.5325,75.20324347093513,75.2752512177291,-0.0720077467939717
6.1147713412975255,1.7512074353635094,177.61860068259386,74.81828166916338,74.91129912243099,-0.09301745326760624
6.147470653283073,1.7605663030447658,177.3158783783784,74.69076595550901,74.54941931937442,0.14134663613458542
6.180169965268622,1.769925076750212,176.61215753424656,74.39433763026393,74.18962244403001,0.20471518623392626
6.21286927725417,1.7792837559818782,175.76677852348993,74.0382386366849,73.83191861595995,0.20632002072494515
6.245568589239718,1.7886423402418257,175.11319218241042,73.76292846773816,73.4763174450629,0.2866110226752596
