Radius_mm,TwoTheta_deg,Intensity_Raw,Intensity_Normalized_Percent
0.0,0.0,241.0,100.0
0.04155271610425943,0.011903976129115593,240.5,99.79253112033194
0.08310543220851886,0.02380795123054425,240.3125,99.71473029045643
0.1246581483127783,0.035711924276599576,239.85,99.52282157676349
0.16621086441703772,0.04761589423959622,240.16666666666666,99.65421853388659
0.20776358052129715,0.059519860091850445,240.325,99.71991701244812
0.2493162966255566,0.07142382080568066,239.86111111111111,99.52743199631166
0.290869012729816,0.08332777535340788,240.85416666666666,99.93948824343015
0.33242172883407545,0.09523172270735637,239.44642857142858,99.35536455245999
0.37397444493833487,0.1071356618398541,238.17857142857142,98.82928275044456
0.4155271610425943,0.11903959172323328,238.9264705882353,99.13961435196485
0.4570798771468537,0.13094351132983098,238.5625,98.98858921161826
0.4986325932511132,0.1428474196319895,239.1875,99.24792531120332
0.5401853093553726,0.15475131560205702,239.32608695652175,99.30543027241566
0.581738025459632,0.16665519821238817,237.6590909090909,98.61373066767257
0.6232907415638914,0.17855906643534442,238.15625,98.82002074688798
0.6648434576681509,0.19046291924329478,239.09375,99.20902489626556
0.7063961737724104,0.20236675560861614,238.3448275862069,98.89826870796966
0.7479488898766697,0.214270574503694,238.475,98.95228215767634
0.7895016059809292,0.22617437490092282,238.35833333333332,98.90387275242047
0.8310543220851886,0.23807815577270672,237.8790322580645,98.70499263820103
0.8726070381894481,0.24998191609145992,238.61805555555554,99.01164130935915
0.9141597542937074,0.2618856548296073,238.58823529411765,98.99926775689529
0.9557124703979669,0.2737893709595848,239.15,99.23236514522821
0.9972651865022264,0.2856930634538402,236.27631578947367,98.03996505787289
1.0388179026064859,0.29759673128483344,233.23214285714286,96.77682276229994
1.0803706187107451,0.3095003734250373,236.35227272727272,98.07148245944927
1.1219233348150046,0.3214039888469379,237.4878048780488,98.54265762574639
1.163476050919264,0.33330757652303505,238.22619047619048,98.84904169136534
1.2050287670235236,0.3452111354258431,236.75,98.23651452282157
1.2465814831277828,0.35711466452789115,236.58510638297872,98.16809393484594
1.2881341992320423,0.3690181628017239,236.90384615384616,98.30035110118098
1.3296869153363018,0.3809216292199018,237.45,98.52697095435684
1.3712396314405613,0.392825062755002,237.51442307692307,98.55370252154484
1.4127923475448207,0.4047284623796186,236.56140350877192,98.15825871733274
1.45434506364908,0.41663182706636326,236.1778846153846,97.99912224704755
1.4958977797533395,0.42853515578786566,237.35775862068965,98.48869652310775
1.537450495857599,0.44043844751677436,237.8815789473684,98.70604935575453
1.5790032119618584,0.4523417012257568,238.35546875,98.9026841286307
1.6205559280661177,0.4642449158875001,238.69354838709677,99.0429661357248
1.6621086441703772,0.476148090474712,238.73305084745763,99.05935719811521
1.7036613602746367,0.4880512239601204,238.1764705882353,98.82841103246278
1.7452140763788961,0.49995431531647516,238.20075757575756,98.83848862064629
1.7867667924831556,0.5118573635165472,237.67013888888889,98.61831489165513
1.8283195085874149,0.5237603675331306,237.94202898550725,98.73113235913164
1.8698722246916744,0.5356633263390415,237.91176470588235,98.71857456675616
1.9114249407959338,0.5475662389071201,238.44256756756758,98.93882471683301
1.9529776569001933,0.5594691042102302,238.04794520547946,98.77508099812425
1.9945303730044528,0.5713719212212602,237.875,98.70331950207469
2.036083089108712,0.5832746889131235,237.9671052631579,98.74153745359249
2.0776358052129718,0.5951774062587593,237.60416666666666,98.59094052558783
2.119188521317231,0.6070800722311319,237.38888888888889,98.50161364684186
2.1607412374214903,0.6189826858032336,237.39423076923077,98.50383019470156
2.20229395352575,0.6308852459480829,237.30232558139534,98.46569526198977
2.2438466696300092,0.642787751638726,237.12962962962962,98.39403719071768
2.2853993857342685,0.6546902018482378,236.4255319148936,98.10188046261146
2.326952101838528,0.6665925955497214,235.92441860465115,97.89394962848596
2.3685048179427874,0.6784949317163096,234.5611111111111,97.32826187183034
2.410057534047047,0.6903972093211644,235.65384615384616,97.78167890201087
2.4516102501513064,0.702299427337479,236.9266304347826,98.30980515966083
2.4931629662555657,0.7142015847384763,236.8137755102041,98.26297739012618
2.5347156823598254,0.726103680497412,236.7422680412371,98.23330624117722
2.5762683984640846,0.7380057135875723,235.18112244897958,97.58552798712844
2.6178211145683443,0.7499076829822768,236.0175,97.9325726141079
2.6593738306726036,0.7618095876548777,236.19329896907217,98.00551824442829
2.700926546776863,0.7737114265787607,236.17361111111111,97.9973490087598
2.7424792628811225,0.7856131987273458,236.165,97.99377593360995
2.784031978985382,0.7975149030740872,236.11556603773585,97.97326391607297
2.8255846950896415,0.8094165385924746,235.59513274336283,97.75731649102191
2.8671374111939008,0.8213181042560329,234.68028846153845,97.37771305458027
2.90869012729816,0.8332195990383233,236.16741071428572,97.99477622999407
2.9502428434024197,0.8451210219129442,236.42990654205607,98.10369566060419
2.991795559506679,0.8570223718535304,236.225,98.01867219917013
3.0333482756109387,0.868923647833755,235.8168103448276,97.84929889826871
3.074900991715198,0.8808248488273291,235.64870689655172,97.77954643010445
3.116453707819457,0.8927259738080029,235.33193277310923,97.64810488510757
3.158006423923717,0.9046270217495659,235.62708333333333,97.77057399723374
3.199559140027976,0.9165279916258472,235.1008064516129,97.55220184714229
3.2411118561322354,0.9284288824107162,235.21428571428572,97.59928867812687
3.282664572236495,0.9403296930780843,234.94556451612902,97.48778610627761
3.3242172883407544,0.9522304226019026,234.82692307692307,97.43855729332907
3.365770004445014,0.9641310699561663,233.832,97.02572614107883
3.4073227205492733,0.9760316341149107,233.87686567164178,97.04434260234098
3.4488754366535326,0.9879321140522166,233.8234126984127,97.02216294539946
3.4904281527577923,0.9998325087422069,233.90671641791045,97.05672880411221
3.5319808688620515,1.0117328171590487,234.03832116788323,97.11133658418392
3.5735335849663112,1.023633038276954,233.53492647058823,96.90245911642666
3.6150863010705705,1.0355331710701805,232.67028985507247,96.5436887365446
3.6566390171748298,1.047433214513031,233.61832061068702,96.937062494061
3.6981917332790895,1.0593331675798543,233.33833333333334,96.82088520055325
3.7397444493833487,1.0712330292450463,232.91485507246378,96.64516807986048
3.7812971654876084,1.0831327984830503,232.765625,96.5832468879668
3.8228498815918677,1.0950324742683577,232.81206896551726,96.60251824295322
3.864402597696127,1.1069320555755071,232.73116438356163,96.56894787699653
3.9059553138003866,1.118831541379088,231.92434210526315,96.23416684865691
3.947508029904646,1.1307309306537368,231.71206896551723,96.1460867076835
3.9890607460089056,1.1426302223741418,231.86,96.20746887966806
4.030613462113164,1.154529415515041,231.79746835443038,96.18152213876779
4.072166178217424,1.1664285090512232,231.18256578947367,95.92637584625463
4.113718894321684,1.1783275019575297,230.19875776397515,95.51815674853741
4.1552716104259435,1.1902263932088528,230.2253289473684,95.52918213583752
4.196824326530202,1.2021251817801375,229.58734939759037,95.26446033095036
4.238377042634462,1.2140238666463827,230.222049689441,95.52782144790083
4.279929758738722,1.2259224467826402,229.78846153846155,95.34790935205874
4.3214824748429805,1.237820921164016,229.44791666666666,95.20660442600276
4.36303519094724,1.249719288765672,229.11180124223603,95.06713744491121
4.4045879070515,1.2616175485628232,229.38649425287358,95.18111794725044
4.446140623155759,1.2735156995307417,229.01339285714286,95.02630409010078
4.4876933392600185,1.2854137406447566,229.40060240963857,95.18697195420688
4.529246055364278,1.2973116708802523,228.7704678362573,94.92550532624784
4.570798771468537,1.3092094892126709,229.04941860465115,95.04125253305027
4.612351487572797,1.3211071946175132,228.85416666666666,94.96023513139696
4.653904203677056,1.3330047860703376,228.29285714285714,94.72732661529342
4.695456919781316,1.344902262546762,227.49297752808988,94.39542636020327
4.737009635885575,1.3567996230224628,226.69623655913978,94.06482844777584
4.778562351989835,1.3686968664731776,226.4763888888889,93.97360534808668
4.820115068094094,1.3805939918747037,225.74162011173183,93.668722038063
4.861667784198353,1.3924909982028997,225.3736413043478,93.51603373624391
4.903220500302613,1.4043878844336863,225.42021276595744,93.53535799417322
4.9447732164068725,1.416284649543045,225.20767195767195,93.44716678741575
4.986325932511131,1.428181292507021,224.99335106382978,93.35823695594596
5.027878648615391,1.4400778123017224,224.72826086956522,93.24824102471587
5.069431364719651,1.4519742079033213,224.04922279792746,92.96648248876657
5.11098408082391,1.463870478288053,224.11771844660194,92.99490391975185
5.152536796928169,1.4757666224322181,223.85638297872342,92.88646596627528
5.194089513032429,1.4876626393121832,223.42821782178217,92.70880407542829
5.235642229136689,1.49955852790438,223.05026455026456,92.55197699181103
5.2771949452409475,1.5114542871853058,223.3700980392157,92.68468798307705
5.318747661345207,1.523349916131526,222.87742718446603,92.48026024251702
5.360300377449467,1.5352454137196727,222.94289340101523,92.50742464772415
5.401853093553726,1.5471407789264462,222.06428571428572,92.14285714285715
5.443405809657985,1.5590360107286154,221.7710396039604,92.02117825890473
5.484958525762245,1.5709311081030173,221.35763888888889,91.849642692485
5.526511241866504,1.5828260700265588,221.18127962085308,91.77646457296808
5.568063957970764,1.5947208954762175,220.3875,91.44709543568464
5.609616674075023,1.606615583429041,219.64545454545456,91.13919275745003
5.651169390179283,1.6185101328621472,219.18779342723005,90.9492918785187
5.692722106283542,1.6304045427527263,219.13302752293578,90.92656743690281
5.7342748223878015,1.6422988120780415,218.30092592592592,90.58129706469956
5.775827538492061,1.6541929398154271,217.24413145539907,90.14279313502036
5.81738025459632,1.666086924942291,217.76754385964912,90.3599767052486
5.85893297070058,1.6779807664361155,216.91628440366972,90.00675701397084
5.900485686804839,1.689874463274456,216.40290178571428,89.79373518079431
5.942038402909098,1.7017680144349436,216.02666666666667,89.63762102351313
5.983591119013358,1.7136614188952846,215.72587719298247,89.51281211327074
6.025143835117618,1.72555467563326,215.57905982905982,89.45189204525303
6.066696551221877,1.7374477836267286,214.8502202643172,89.14946898934323
6.108249267326136,1.7493407418536249,214.91447368421052,89.17613015942345
6.149801983430396,1.7612335492919615,215.10714285714286,89.25607587433313
6.191354699534656,1.7731262049198282,214.51906779661016,89.01206132639426
6.232907415638914,1.7850187077153936,214.18037974683546,88.87152686590683
6.274460131743174,1.7969110566569058,213.68369565217392,88.66543388057009
6.316012847847434,1.8088032507226914,213.07991803278688,88.41490374804435
6.357565563951693,1.8206952888911567,212.9746835443038,88.37123798518829
6.399118280055952,1.8325871701407908,212.005,87.9688796680498
6.440670996160212,1.844478893450161,212.05833333333334,87.99100968188105
6.482223712264471,1.8563704577979172,211.38422131147541,87.7112951499898
6.5237764283687305,1.8682618621627927,211.10392156862744,87.59498820274997
6.56532914447299,1.8801531055236018,210.45625,87.32624481327801
6.60688186057725,1.8920441868592417,209.864,87.0804979253112
6.648434576681509,1.9039351051486946,209.9780876494024,87.12783719892215
6.689987292785768,1.9158258593710262,209.93560606060606,87.11020998365396
6.731540008890028,1.9277164485053875,209.650390625,86.99186332987551
6.773092724994287,1.939606871531013,209.00301204819277,86.72324151377293
